ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
FOCAL ADHESION	FOCAL ADHESION	187	0.423117418870875	1.74821559494568	4.82318367099547e-06	0.000882642611792172	0.00082755677723396	3401	tags=47%, list=27%, signal=34%	MYLPF/AKT2/PAK6/EGF/RAPGEF1/COL11A1/SRC/PIK3CG/COL1A1/COL5A3/JUN/VEGFA/VAV2/LAMA5/PGF/COL4A2/COL4A6/IGF1R/RELN/LAMB2/COL4A1/PIK3R2/ITGA9/PIK3R1/ACTN3/ITGB8/TNXB/KDR/MYL7/COL5A1/PAK3/MYL2/TNR/PDGFB/GSK3B/ACTN1/LAMB1/LAMC1/EGFR/PDGFD/PDGFA/FLT1/COL5A2/TNC/ACTN2/THBS2/ITGA7/COL6A2/ITGB3/ARHGAP5/FLNB/SHC3/COL6A1/THBS3/BIRC3/ITGAV/VEGFC/MET/COL11A2/VCL/PDGFRB/FLT4/PRKCG/COL6A3/CDC42/ITGA5/LAMB3/ITGA10/MYLK/PIP5K1C/SPP1/ARHGAP35/FLNA/FLNC/PXN/ITGB1/VEGFB/ROCK2/ACTN4/MAPK8/ITGB4/HRAS/VASP/LAMA3/GRB2/LAMA4/ITGA6
PANTOTHENATE AND COA BIOSYNTHESIS	PANTOTHENATE AND COA BIOSYNTHESIS	14	-0.783138209214246	-1.93846553394008	0.000250916669218748	0.0216782722754606	0.0203253286218009	1113	tags=50%, list=9%, signal=46%	BCAT2/PPCDC/PPCS/VNN1/VNN2/DPYS/UPB1
OLFACTORY TRANSDUCTION	OLFACTORY TRANSDUCTION	64	0.516812062553256	1.79886234526573	0.000355381512712469	0.0216782722754606	0.0203253286218009	2036	tags=36%, list=16%, signal=30%	OR1D5/PRKG1/CLCA4/OR10H2/OR2H1/OR1E1/OR7A10/OR7C2/OR2F2/OR1G1/OR1A2/PRKACG/CNGB1/OR3A3/OR2B6/OR10C1/OR7C1/PDE1C/OR12D2/GUCA1A/PRKACA/CLCA2/OR2C1
RENAL CELL CARCINOMA	RENAL CELL CARCINOMA	64	0.480540390897432	1.67261191678472	0.00173261651561024	0.0792672055891687	0.0743201294853868	4028	tags=53%, list=32%, signal=36%	AKT2/PAK6/RAPGEF1/FLCN/PIK3CG/JUN/VEGFA/PGF/PIK3R2/PIK3R1/TGFA/PAK3/PDGFB/ETS1/VEGFC/MET/EGLN3/VHL/CDC42/ARAF/GAB1/VEGFB/SLC2A1/HRAS/TGFB2/GRB2/TGFB3/CREBBP/ARNT2/SOS1/PAK4/EPAS1/PIK3R3/PIK3R5
PYRIMIDINE METABOLISM	PYRIMIDINE METABOLISM	76	-0.451448042502597	-1.58687629532314	0.00609130659458718	0.185784851134909	0.174189995599598	2044	tags=47%, list=16%, signal=40%	DPYD/POLE2/NT5E/CTPS2/UMPS/POLD2/DCTD/ENTPD1/POLD3/POLR2I/POLR1E/POLR2L/POLE3/POLD1/NT5C2/POLR3C/NT5C/ENTPD6/NME7/POLR2K/POLR3K/POLR3G/DTYMK/PRIM1/POLD4/DCK/UPP1/NME3/NT5M/CDA/PRIM2/POLA2/TK1/DPYS/NUDT2/UPB1
CALCIUM SIGNALING PATHWAY	CALCIUM SIGNALING PATHWAY	162	0.352017662635073	1.42991205429737	0.0051531087265407	0.185784851134909	0.174189995599598	3273	tags=41%, list=26%, signal=31%	TNNC1/LHCGR/HRH2/SLC25A31/ATP2A1/HTR5A/CHRM3/NOS3/PRKACG/CYSLTR1/TNNC2/RYR2/LTB4R2/CACNA1C/CHRM2/BDKRB1/P2RX2/GRIN1/ADCY8/P2RX7/HTR4/CAMK4/CCKAR/HTR6/P2RX5/GRPR/DRD5/PDE1C/EGFR/RYR3/NOS2/BDKRB2/PRKACA/ITPKA/NTSR1/ITPR3/EDNRA/ADRA1D/TACR3/GRM5/ATP2B4/TRHR/HTR2A/CACNA1D/GNAQ/CHP2/PDGFRB/P2RX6/PLCB4/PRKCG/CACNA1B/SPHK1/MYLK/ATP2A2/ADCY9/PLCD1/ADCY1/GRIN2A/SLC25A4/ADORA2B/TACR2/PHKA2/HRH1/ITPKB/AVPR1A/ERBB4
DRUG METABOLISM OTHER ENZYMES	DRUG METABOLISM OTHER ENZYMES	32	-0.545693211052022	-1.662587165057	0.00926916843921913	0.188473091597456	0.176710462642423	1299	tags=28%, list=10%, signal=25%	NAT1/TPMT/UPP1/CDA/TK1/DPYS/UGT2B17/UPB1/UGT2B4
ADHERENS JUNCTION	ADHERENS JUNCTION	66	0.447155956873725	1.57376625926649	0.00918477245669555	0.188473091597456	0.176710462642423	2335	tags=27%, list=19%, signal=22%	FER/CTNNA2/WASL/INSR/LMO7/SRC/SNAI1/IGF1R/TCF7/ACTN3/PTPRB/ACTN1/FGFR1/EGFR/ACTN2/FARP2/MET/VCL
REGULATION OF ACTIN CYTOSKELETON	REGULATION OF ACTIN CYTOSKELETON	192	0.339666848777026	1.41187396299428	0.00800193025216028	0.188473091597456	0.176710462642423	3291	tags=36%, list=26%, signal=27%	MYLPF/APC2/PAK6/WASL/CHRM3/EGF/ARHGEF4/TMSB4Y/INSRR/PIK3CG/CHRM2/BDKRB1/ITGAX/VAV2/PIK3R2/ITGA9/PIK3R1/ACTN3/ITGB8/MYL7/PAK3/FGF4/MYL2/PDGFB/ACTN1/FGFR1/EGFR/FGD1/PDGFD/FGF1/BDKRB2/PDGFA/DIAPH2/ACTN2/ITGA7/LIMK1/FGF22/ITGB3/APC/GNA13/ITGAV/SCIN/FGF5/VCL/PDGFRB/FGF21/DIAPH3/ABI2/CDC42/ITGA5/ITGA10/MYLK/PIP5K1C/ARHGAP35/PIP4K2B/MRAS/PXN/SSH1/ARAF/ITGB1/TIAM2/TIAM1/PIP5K1A/ROCK2/ACTN4/ARHGEF6/GNA12/ITGB4/HRAS/IQGAP1
O GLYCAN BIOSYNTHESIS	O GLYCAN BIOSYNTHESIS	18	0.629009895541412	1.68874691401303	0.0128859295293237	0.208188298958137	0.195195241473548	1891	tags=39%, list=15%, signal=33%	GALNT14/ST3GAL2/ST3GAL1/GCNT3/GALNT3/GALNT6/GALNT10
